Skeleton_ID,Skeleton_Comment,Node_ID,X,Y,Z,Radius,Node_Comment,index,From_Soma?,Branch_node?,End_node?,Dendrite_Level,Euclidean_Distance_From_Soma,Sholl_Classification,Parent_ID
400,,49080,14920,2204,1393,6.44972,.,14706,.,.,yes,quaternary,1596.9971822141704,Apical,49079
400,,49081,15661,2195,1024,5.37477,.,14707,.,.,.,quaternary,773.0737351637293,Basal,49069
400,,49082,15639,2209,1072,5.37477,.,14708,.,.,.,quaternary,815.074843189262,Basal,49081
400,,49083,15642,2204,1126,9.2876,.,14709,.,.,.,quaternary,836.9545985296933,Basal,49082
400,,49084,15610,2193,1160,7.73967,.,14710,.,.,.,quaternary,879.8806737279778,Basal,49083
400,,49085,15520,2149,1238,6.44972,.,14711,.,.,.,quaternary,992.6983429018102,Basal,49084
400,,49086,15494,2098,1262,5.15978,.,14712,.,.,yes,quaternary,1025.452583009083,Basal,49085
400,,49087,15653,2175,899,7.73967,.,14713,.,.,.,tertiary,736.6993959546866,Basal,49068
400,,49088,15488,2097,849,6.44972,.,14714,.,.,.,tertiary,882.6375246951604,Basal,49087
400,,49089,15353,2064,819,6.44972,.,14715,.,.,.,tertiary,1012.7610774511429,Basal,49088
400,,49090,15315,2091,769,6.44972,.,14716,.,.,.,tertiary,1046.522813893706,Basal,49089
400,,49091,15283,2118,745,5.37477,.,14717,.,.,yes,tertiary,1078.0115954849466,Basal,49090
400,,49092,16192,1814,507,6.44972,.,14718,.,.,.,tertiary,378.89312477267254,Basal,49027
400,,49093,16180,1783,473,7.73967,.,14719,.,.,.,tertiary,424.97176376790026,Basal,49092
400,,49094,16153,1744,425,9.2876,.,14720,.,.,.,tertiary,491.3176162117536,Basal,49093
400,,49095,16111,1697,369,9.2876,.,14721,.,yes,.,quaternary,574.5485184037985,Basal,49094
400,,49096,16078,1640,327,9.2876,.,14722,.,.,.,quaternary,652.4231755540264,Basal,49095
400,,49097,15994,1564,231,7.73967,.,14723,.,.,.,quaternary,797.9223019818409,Basal,49096
400,,49098,15924,1541,195,5.37477,.,14724,.,.,.,quaternary,867.9107096931112,Basal,49097
400,,49099,15881,1539,149,7.73967,.,14725,.,.,.,quaternary,919.0005440694798,Basal,49098
400,,49100,15853,1541,109,7.73967,.,14726,.,.,.,quaternary,957.4518264643918,Basal,49099
400,,49101,15820,1505,81,9.2876,.,14727,.,yes,.,quinary,1013.0473828997339,Basal,49100
400,,49102,15745,1505,65,7.73967,.,14728,.,.,.,quinary,1064.5985158734725,Apical,49101
400,,49103,15689,1462,73,6.44972,.,14729,.,.,.,quinary,1116.5684036367857,Apical,49102
400,,49104,15652,1425,90,6.44972,.,14730,.,.,.,quinary,1150.5103215530055,Apical,49103
400,,49105,15609,1407,97,4.47898,.,14731,.,.,.,quinary,1183.970438820159,Apical,49104
400,,49106,15586,1400,106,5.37477,.,14732,.,.,.,quinary,1198.0738708443648,Apical,49105
400,,49107,15525,1341,110,6.44972,.,14733,.,.,.,quinary,1269.9933070689783,Apical,49106
400,,49108,15503,1306,100,6.44972,.,14734,.,.,.,quinary,1309.7717358379666,Apical,49107
400,,49109,15483,1285,89,5.37477,.,14735,.,.,yes,quinary,1340.4872248552017,Apical,49108
400,,49110,15816,1469,40,5.37477,.,14736,.,.,yes,quinary,1061.6449500656988,Basal,49101
400,,49111,16122,1675,346,6.44972,.,14737,.,.,.,quaternary,598.8438861673383,Apical,49095
400,,49112,16148,1639,323,5.37477,.,14738,.,.,.,quaternary,628.5451455543985,Apical,49111
400,,49113,16190,1621,293,6.44972,.,14739,.,.,.,quaternary,647.8186474623898,Apical,49112
400,,49114,16226,1605,282,7.73967,.,14740,.,.,.,quaternary,658.1473999036994,Apical,49113
400,,49115,16274,1599,262,4.47898,.,14741,.,.,.,quaternary,667.8487852800213,Apical,49114
400,,49116,16356,1590,256,5.37477,.,14742,.,.,.,quaternary,672.9791973010756,Apical,49115
400,,49117,16431,1560,251,6.44972,.,14743,.,.,.,quaternary,702.1830245740779,Apical,49116
400,,49118,16479,1545,238,7.73967,.,14744,.,.,.,quaternary,728.2218068693082,Apical,49117
400,,49119,16537,1525,221,7.73967,.,14745,.,.,.,quaternary,765.4240654695932,Apical,49118
400,,49120,16596,1505,204,7.73967,.,14746,.,.,.,quaternary,806.2369378786859,Apical,49119
400,,49121,16645,1483,198,5.37477,.,14747,.,.,.,quaternary,841.2199474572628,Apical,49120
400,,49122,16722,1473,192,4.47898,.,14748,.,.,.,quaternary,880.7985013611229,Apical,49121
400,,49123,16769,1453,172,7.73967,.,14749,.,.,.,quaternary,926.3492861766559,Apical,49122
400,,49124,16840,1407,155,6.44972,.,14750,.,.,.,quaternary,1000.0464989189253,Apical,49123
400,,49125,16879,1388,126,9.2876,.,14751,.,.,.,quaternary,1048.0200379763737,Apical,49124
400,,49126,16926,1388,114,7.73967,.,14752,.,.,.,quaternary,1078.6904097098482,Apical,49125
400,,49127,17013,1355,103,4.47898,.,14753,.,.,.,quaternary,1153.2345815140993,Apical,49126
400,,49128,17063,1347,79,7.73967,.,14754,.,.,.,quaternary,1199.7224679066405,Apical,49127
400,,49129,17105,1323,49,6.44972,.,14755,.,.,.,quaternary,1255.0067728900908,Apical,49128
400,,49130,17126,1286,14,4.47898,.,14756,.,.,.,quaternary,1308.495701177501,Apical,49129
400,,49131,17154,1287,1,4.47898,.,14757,.,.,yes,quaternary,1331.3861198014647,Apical,49130
403,.,49132,14121,2144,804,126.601,first node,14758,.,yes,.,primary,0.0,Soma,.
403,,49133,13926,2173,871,13.3741,.,14759,yes,.,.,primary,208.21863509301946,Basal,49132
403,,49134,13721,2245,939,13.3741,.,14760,.,.,.,primary,434.0806376700071,Basal,49133
403,,49135,13420,2391,1031,16.049,.,14761,.,yes,.,secondary,777.1351233858884,Basal,49134
403,,49136,13370,2444,1043,9.2876,.,14762,.,yes,.,tertiary,843.280499003742,Basal,49135
403,,49137,13316,2584,1003,3.73248,.,14763,.,.,.,tertiary,938.7363847215042,Basal,49136
403,,49138,13298,2736,979,5.37477,.,14764,.,.,yes,tertiary,1028.7944401093932,Basal,49137
403,,49139,13314,2458,1069,7.73967,.,14765,.,.,.,tertiary,905.5771640230334,Basal,49136
403,,49140,13239,2495,1111,7.73967,.,14766,.,.,.,tertiary,997.6843188103138,Basal,49139
403,,49141,13144,2507,1154,9.2876,.,14767,.,.,.,tertiary,1099.4535006083704,Basal,49140
403,,49142,13078,2526,1161,7.73967,.,14768,.,yes,.,quaternary,1166.714189508296,Basal,49141
403,,49143,13012,2515,1199,6.44972,.,14769,.,.,yes,quaternary,1234.3204608204467,Basal,49142
403,,49144,12938,2516,1225,6.44972,.,14770,.,.,.,quaternary,1309.6236100498495,Apical,49142
403,,49145,12888,2529,1259,7.73967,.,14771,.,.,.,quaternary,1369.5031945928422,Apical,49144
403,,49146,12777,2540,1285,7.73967,.,14772,.,.,.,quaternary,1481.3888753463757,Apical,49145
403,,49147,12706,2542,1335,9.2876,.,14773,.,.,.,quaternary,1562.8787540945075,Apical,49146
403,,49148,12630,2563,1373,7.73967,.,14774,.,.,.,quaternary,1649.9706057987821,Apical,49147
403,,49149,12453,2522,1463,11.1451,.,14775,.,.,.,quaternary,1832.8636064912196,Apical,49148
403,,49150,12307,2497,1507,9.2876,.,14776,.,.,.,quaternary,1977.223811307157,Apical,49149
403,,49151,12205,2478,1551,7.73967,.,14777,.,.,.,quaternary,2083.4157050382432,Apical,49150
403,,49152,12027,2466,1607,9.2876,.,14778,.,.,.,quaternary,2265.6851060992567,Apical,49151
403,,49153,11963,2448,1637,9.2876,.,14779,.,.,.,quaternary,2333.081438784339,Apical,49152
403,,49154,11865,2447,1663,11.1451,.,14780,.,.,.,quaternary,2432.9459508998552,Apical,49153
403,,49155,11798,2437,1683,9.2876,.,14781,.,.,.,quaternary,2500.9636142895,Apical,49154
403,,49156,11706,2462,1711,6.44972,.,14782,.,.,.,quaternary,2599.2302706763016,Apical,49155
403,,49157,11571,2452,1771,7.73967,.,14783,.,.,.,quaternary,2744.5314718545314,Apical,49156
403,,49158,11504,2452,1785,9.2876,.,14784,.,.,.,quaternary,2811.745721077921,Apical,49157
403,,49159,11471,2439,1803,7.73967,.,14785,.,.,yes,quaternary,2847.3717705982826,Apical,49158
403,,49160,13064,2567,1189,6.44972,.,14786,.,.,.,quaternary,1201.8331830998843,Basal,49142
403,,49161,13041,2671,1183,4.47898,.,14787,.,.,yes,quaternary,1260.0674585116465,Basal,49160
403,,49162,13440,2372,1067,7.73967,.,14788,.,.,.,secondary,764.7967050138226,Basal,49135
403,,49163,13434,2385,1103,7.73967,.,14789,.,.,.,secondary,787.0520948450617,Basal,49162
403,,49164,13436,2372,1149,6.44972,.,14790,.,.,.,secondary,800.1462366342793,Basal,49163
403,,49165,13407,2346,1201,7.73967,.,14791,.,.,.,secondary,841.5515432818123,Basal,49164
403,,49166,13378,2340,1249,6.19174,.,14792,.,.,.,secondary,887.9695940740313,Basal,49165
403,,49167,13364,2318,1283,6.44972,.,14793,.,.,.,secondary,912.5601350048116,Basal,49166
403,,49168,13335,2303,1319,7.73967,.,14794,.,.,.,secondary,953.0487920353291,Basal,49167
403,,49169,13328,2313,1361,7.73967,.,14795,.,.,.,secondary,983.6965995671633,Basal,49168
403,,49170,13316,2331,1387,6.44972,.,14796,.,.,.,secondary,1011.3767843884889,Basal,49169
403,,49171,13293,2331,1437,6.44972,.,14797,.,.,yes,secondary,1058.8871516833133,Basal,49170
403,,49172,14227,2042,916,16.049,.,14798,yes,.,.,primary,184.88915598271305,Basal,49132
403,,49173,14316,1985,1016,19.2588,.,14799,.,yes,.,secondary,329.013677527242,Basal,49172
403,,49174,14324,1957,1048,9.2876,.,14800,.,.,.,secondary,368.39381102293237,Basal,49173
403,,49175,14336,1925,1098,13.3741,.,14801,.,.,.,secondary,424.99647057358015,Basal,49174
403,,49176,14373,1869,1158,10.6993,.,14802,.,yes,.,tertiary,514.242160854203,Basal,49175
403,,49177,14360,1803,1206,9.2876,.,14803,.,.,.,tertiary,578.7970283268565,Basal,49176
403,,49178,14330,1739,1272,6.44972,.,14804,.,.,.,tertiary,653.2457424277635,Basal,49177
403,,49179,14323,1723,1293,9.2876,.,14805,.,.,.,tertiary,676.1405179398732,Basal,49178
403,,49180,14320,1716,1331,7.73967,.,14806,.,.,.,tertiary,707.4701407126664,Basal,49179
403,,49181,14319,1705,1372,11.1451,.,14807,.,.,.,tertiary,744.6804683889594,Basal,49180
403,,49182,14310,1674,1397,9.2876,.,14808,.,.,.,tertiary,779.916662214624,Basal,49181
403,,49183,14292,1651,1423,9.2876,.,14809,.,yes,.,quaternary,809.599283596521,Basal,49182
403,,49184,14267,1609,1421,6.44972,.,14810,.,.,.,quaternary,829.5962873590986,Basal,49183
403,,49185,14235,1586,1434,4.29982,.,14811,.,.,.,quaternary,849.2702750008386,Basal,49184
403,,49186,14204,1528,1442,5.37477,.,14812,.,.,yes,quaternary,890.7238629339623,Basal,49185
403,,49187,14292,1655,1450,6.19174,.,14813,.,.,.,quaternary,828.0567613394628,Basal,49183
403,,49188,14277,1633,1477,6.44972,.,14814,.,.,.,quaternary,859.2938961728985,Basal,49187
403,,49189,14258,1602,1507,6.44972,.,14815,.,.,.,quaternary,898.1881762748828,Basal,49188
403,,49190,14226,1591,1549,7.73967,.,14816,.,.,.,quaternary,933.733902137006,Basal,49189
403,,49191,14190,1543,1561,9.2876,.,14817,.,.,.,quaternary,969.0257994501488,Basal,49190
403,,49192,14150,1493,1591,6.44972,.,14818,.,.,.,quaternary,1021.7685647934173,Basal,49191
403,,49193,14114,1451,1613,6.44972,.,14819,.,.,yes,quaternary,1065.2600621444512,Basal,49192
403,,49194,14399,1875,1207,7.73967,.,14820,.,.,.,tertiary,558.6179374133989,Basal,49176
403,,49195,14413,1882,1239,9.2876,.,14821,.,.,.,tertiary,585.7755542867934,Basal,49194
403,,49196,14436,1890,1271,11.1451,.,14822,.,.,.,tertiary,617.9239435399796,Basal,49195
403,,49197,14437,1884,1298,6.44972,.,14823,.,.,.,tertiary,641.4764220140909,Basal,49196
403,,49198,14462,1897,1323,6.19174,.,14824,.,.,.,tertiary,668.3195343546379,Basal,49197
403,,49199,14486,1901,1340,6.44972,.,14825,.,yes,.,quaternary,692.5099277266717,Basal,49198
403,,49200,14534,1915,1352,4.47898,.,14826,.,.,.,quaternary,723.4044511889597,Basal,49199
403,,49201,14582,1921,1373,6.44972,.,14827,.,.,.,quaternary,765.5135531132025,Basal,49200
403,,49202,14683,1864,1376,4.47898,.,14828,.,.,.,quaternary,849.3691776842388,Basal,49201
403,,49203,14776,1800,1360,6.44972,.,14829,.,.,.,quaternary,925.471231319483,Basal,49202
403,,49204,14827,1769,1359,3.73248,.,14830,.,.,.,quaternary,973.1834359461735,Basal,49203
403,,49205,14901,1781,1372,5.37477,.,14831,.,.,.,quaternary,1030.9185224837122,Basal,49204
403,,49206,14947,1777,1390,5.37477,.,14832,.,.,yes,quaternary,1077.2005384328397,Basal,49205
403,,49207,14499,1915,1357,4.47898,.,14833,.,.,.,quaternary,707.9081861371571,Basal,49199
403,,49208,14503,1937,1374,4.47898,.,14834,.,.,yes,quaternary,716.7098436605988,Basal,49207
403,,49209,14382,1925,985,7.73967,.,14835,.,.,.,secondary,385.80176256725423,Basal,49173
403,,49210,14391,1871,945,6.44972,.,14836,.,.,.,secondary,409.0354507863591,Basal,49209
403,,49211,14412,1829,906,9.2876,.,14837,.,.,.,secondary,440.80607981288097,Basal,49210
403,,49212,14423,1775,866,9.2876,.,14838,.,.,.,secondary,480.8419698819977,Basal,49211
403,,49213,14407,1719,834,6.44972,.,14839,.,.,.,secondary,513.1481267626338,Basal,49212
403,,49214,14389,1653,813,6.44972,.,14840,.,.,.,secondary,559.4515171129666,Basal,49213
403,,49215,14379,1595,780,6.44972,.,14841,.,.,.,secondary,607.0757778070214,Basal,49214
403,,49216,14361,1503,772,7.73967,.,14842,.,.,yes,secondary,685.2043490813526,Basal,49215
403,,49217,14195,2236,727,19.2588,.,14843,yes,.,.,primary,140.95744038538726,Basal,49132
403,,49218,14231,2303,689,9.2876,.,14844,.,yes,.,secondary,224.95777381544298,Basal,49217
403,,49219,14388,2468,621,16.049,.,14845,.,yes,.,tertiary,457.98908283931837,Basal,49218
403,,49220,14474,2443,617,7.73967,.,14846,.,.,.,tertiary,498.9779554248865,Basal,49219
403,,49221,14540,2435,639,5.37477,.,14847,.,.,.,tertiary,536.1594911964163,Basal,49220
403,,49222,14640,2451,641,6.44972,.,14848,.,.,.,tertiary,624.6430980968252,Basal,49221
403,,49223,14726,2464,685,7.73967,.,14849,.,.,.,tertiary,694.684100868877,Basal,49222
403,,49224,14805,2468,673,3.73248,.,14850,.,.,.,tertiary,768.1100181614611,Basal,49223
403,,49225,14873,2443,649,7.73967,.,14851,.,.,yes,tertiary,823.9720869058611,Basal,49224
403,,49226,14400,2561,631,7.73967,.,14852,.,.,.,tertiary,530.7155546995019,Basal,49219
403,,49227,14426,2624,645,7.73967,.,14853,.,.,.,tertiary,590.5133360052083,Basal,49226
403,,49228,14438,2661,655,5.37477,.,14854,.,.,.,tertiary,624.4829861573492,Basal,49227
403,,49229,14462,2726,689,9.2876,.,14855,.,.,.,tertiary,684.2733371979358,Basal,49228
403,,49230,14512,2756,729,7.73967,.,14856,.,.,.,tertiary,730.1027324972836,Basal,49229
403,,49231,14553,2797,745,5.37477,.,14857,.,.,.,tertiary,785.18405485593,Basal,49230
403,,49232,14575,2843,783,5.37477,.,14858,.,.,.,tertiary,833.7613567442424,Basal,49231
403,,49233,14618,2920,817,7.73967,.,14859,.,.,.,tertiary,921.6040364494938,Basal,49232
403,,49234,14659,3007,847,4.47898,.,14860,.,.,.,tertiary,1017.8713081721088,Basal,49233
403,,49235,14690,3094,873,4.47898,.,14861,.,.,yes,tertiary,1109.514308154699,Basal,49234
403,,49236,14231,2323,641,7.73967,.,14862,.,.,.,secondary,265.91351977663714,Basal,49218
403,,49237,14221,2418,561,3.73248,.,14863,.,.,.,secondary,379.63798545456433,Basal,49236
403,,49238,14202,2453,543,9.2876,.,14864,.,.,.,secondary,412.5081817370414,Basal,49237
403,,49239,14188,2494,507,5.37477,.,14865,.,yes,.,tertiary,463.8943845316518,Basal,49238
403,,49240,14146,2707,515,6.44972,.,14866,.,.,.,tertiary,633.3364035013304,Basal,49239
403,,49241,14145,2774,555,3.58318,.,14867,.,.,.,tertiary,677.8473279433946,Basal,49240
403,,49242,14123,2829,597,6.44972,.,14868,.,.,.,tertiary,715.5962548812005,Basal,49241
403,,49243,14108,2866,623,7.73967,.,14869,.,.,.,tertiary,744.4555057221352,Basal,49242
403,,49244,14047,2913,647,6.44972,.,14870,.,.,yes,tertiary,788.3438336157644,Basal,49243
403,,49245,14185,2512,481,7.73967,.,14871,.,.,.,tertiary,493.8106924723279,Basal,49239
403,,49246,14197,2534,441,10.2713,.,14872,.,.,yes,tertiary,538.1867705546096,Basal,49245
403,,49247,14128,1993,622,13.3741,.,14873,yes,.,.,primary,236.58824991955962,Basal,49132
403,,49248,14093,1989,541,7.73967,.,14874,.,yes,.,secondary,306.55831419160694,Basal,49247
403,,49249,14092,1953,513,7.73967,.,14875,.,.,.,secondary,349.28927839256676,Basal,49248
403,,49250,14069,1891,470,12.8392,.,14876,.,yes,.,tertiary,422.2191374156316,Basal,49249
403,,49251,13993,1837,454,6.44972,.,14877,.,.,.,tertiary,482.8384823105963,Basal,49250
403,,49252,13941,1790,420,11.1451,.,14878,.,.,.,tertiary,552.4237503945681,Basal,49251
403,,49253,13901,1779,386,8.37497,.,14879,.,.,.,tertiary,596.9497466286421,Basal,49252
403,,49254,13854,1775,350,6.44972,.,14880,.,.,.,tertiary,643.0909733466954,Basal,49253
403,,49255,13825,1777,306,6.44972,.,14881,.,.,yes,tertiary,685.7907844233546,Basal,49254
403,,49256,14080,1833,442,6.44972,.,14882,.,.,.,tertiary,479.00521917824653,Basal,49250
403,,49257,14084,1752,404,7.73967,.,14883,.,yes,.,quaternary,561.278005982775,Basal,49256
403,,49258,14099,1599,408,5.37477,.,14884,.,.,.,quaternary,674.0363491682033,Basal,49257
403,,49259,14136,1557,426,4.47898,.,14885,.,.,.,quaternary,698.3394590025684,Basal,49258
403,,49260,14169,1482,448,5.37477,.,14886,.,.,.,quaternary,753.1825807863588,Basal,49259
403,,49261,14184,1423,474,4.47898,.,14887,.,.,.,quaternary,795.4307009413202,Basal,49260
403,,49262,14180,1368,498,6.44972,.,14888,.,.,.,quaternary,836.2374064821545,Basal,49261
403,,49263,14182,1316,524,7.73967,.,14889,.,.,yes,quaternary,876.1877652649573,Basal,49262
403,,49264,14083,1764,380,5.37477,.,14890,.,.,.,quaternary,570.6312294293049,Basal,49257
403,,49265,14059,1759,366,4.47898,.,14891,.,.,.,quaternary,586.4409603702661,Basal,49264
403,,49266,14053,1737,352,3.73248,.,14892,.,.,.,quaternary,612.0269601904805,Basal,49265
403,,49267,14059,1676,347,5.37477,.,14893,.,.,yes,quaternary,657.0517483425488,Basal,49266
403,,49268,14119,1992,517,4.47898,.,14894,.,.,.,secondary,324.77222787670746,Basal,49248
403,,49269,14140,1987,495,6.44972,.,14895,.,.,yes,secondary,347.1181355100883,Basal,49268
405,.,49271,12564,2630,994,47.922,first node,14896,.,yes,.,primary,0.0,Soma,.
405,,49272,12429,2690,1079,9.2876,.,14897,yes,yes,.,secondary,170.44060549059313,Basal,49271
405,,49273,12392,2693,1043,4.47898,.,14898,.,.,.,secondary,189.61540021844218,Basal,49272
405,,49274,12333,2725,959,9.2876,.,14899,.,.,.,secondary,252.21221223406292,Basal,49273
405,,49275,12265,2770,923,16.049,.,14900,.,.,.,secondary,337.7010512272652,Basal,49274
405,,49276,12232,2844,883,16.049,.,14901,.,.,.,secondary,410.2937971746587,Basal,49275
405,,49277,12143,2990,883,9.86049,.,14902,.,.,.,secondary,564.9442450366231,Basal,49276
405,,49278,12115,3100,873,7.73967,.,14903,.,.,.,secondary,661.1671498191664,Basal,49277
405,,49279,12095,3166,881,5.37477,.,14904,.,.,yes,secondary,721.1282826238339,Basal,49278
405,,49280,12300,2680,1081,11.1451,.,14905,.,.,.,secondary,282.4269817138582,Basal,49272
405,,49281,12239,2666,1107,15.407,.,14906,.,.,.,secondary,345.96242570545144,Basal,49280
405,,49282,12016,2661,1307,16.049,.,14907,.,yes,.,tertiary,631.8496656642307,Basal,49281
405,,49283,12014,2617,1333,9.2876,.,14908,.,.,.,tertiary,646.2120395040624,Basal,49282
405,,49284,12010,2576,1359,11.1451,.,14909,.,.,.,tertiary,665.6252699529969,Basal,49283
405,,49285,11983,2521,1395,13.3741,.,14910,.,.,.,tertiary,714.3129566233557,Basal,49284
405,,49286,11973,2458,1423,11.1451,.,14911,.,.,.,tertiary,750.2706178439884,Basal,49285
405,,49287,11946,2409,1451,7.73967,.,14912,.,.,.,tertiary,799.7587136130496,Basal,49286
405,,49288,11948,2391,1481,9.2876,.,14913,.,.,yes,tertiary,820.8203213858682,Basal,49287
405,,49289,11967,2683,1319,9.2876,.,14914,.,.,.,tertiary,681.793957145412,Apical,49282
405,,49290,11749,2729,1440,13.3741,.,14915,.,.,.,tertiary,934.3136518321885,Apical,49289
405,,49291,11594,2733,1536,16.049,.,14916,.,.,.,tertiary,1115.918007740712,Apical,49290
405,,49292,11536,2727,1587,11.1451,.,14917,.,yes,.,quaternary,1190.7317078166684,Apical,49291
405,,49293,11418,2727,1613,16.049,.,14918,.,.,.,quaternary,1306.0957085910666,Apical,49292
405,,49294,11291,2753,1665,13.3741,.,14919,.,.,.,quaternary,1444.2641725113865,Apical,49293
405,,49295,11176,2753,1702,13.3741,.,14920,.,.,.,quaternary,1562.9897632422294,Apical,49294
405,,49296,11098,2761,1720,11.1451,.,14921,.,.,.,quaternary,1641.1559950230203,Apical,49295
405,,49297,11029,2777,1762,9.2876,.,14922,.,.,.,quaternary,1722.6891768395133,Apical,49296
405,,49298,10885,2767,1807,11.1451,.,14923,.,.,yes,quaternary,1870.5023389453434,Apical,49297
405,,49299,11526,2735,1658,5.37477,.,14924,.,.,.,quaternary,1236.6749775102592,Basal,49292
405,,49300,11525,2799,1730,7.73967,.,14925,.,.,.,quaternary,1284.4368415768834,Basal,49299
405,,49301,11522,2847,1761,7.73967,.,14926,.,.,yes,quaternary,1311.9230160340965,Basal,49300
405,,49302,12777,2541,877,131.876,.,14927,yes,yes,.,secondary,258.8030138928061,Apical,49271
405,,49303,12868,2231,1001,16.049,.,14928,.,yes,.,tertiary,501.6632336538128,Apical,49302
405,,49304,13013,2078,985,11.1451,.,14929,.,yes,.,quaternary,711.6080381783219,Apical,49303
405,,49305,13211,2004,981,9.2876,.,14930,.,yes,.,quinary,900.3632600234197,Apical,49304
405,,49306,13311,2001,959,4.47898,.,14931,.,.,.,quinary,977.1770566279174,Apical,49305
405,,49307,13378,2003,931,3.73248,.,14932,.,.,.,quinary,1029.4143966352908,Apical,49306
405,,49308,13452,1977,919,3.73248,.,14933,.,.,.,quinary,1104.7977190418162,Apical,49307
405,,49309,13505,1963,903,4.47898,.,14934,.,.,.,quinary,1157.0008643039123,Apical,49308
405,,49310,13547,1913,871,3.1104,.,14935,.,.,.,quinary,1222.9092362068413,Apical,49309
405,,49311,13555,1857,839,6.44972,.,14936,.,.,.,quinary,1266.3471088133774,Apical,49310
405,,49312,13564,1796,799,4.47898,.,14937,.,.,.,quinary,1316.6552320178582,Apical,49311
405,,49313,13575,1746,765,5.37477,.,14938,.,.,.,quinary,1362.3575154855644,Apical,49312
405,,49314,13591,1704,721,7.73967,.,14939,.,.,.,quinary,1409.5155196023916,Apical,49313
405,,49315,13634,1672,689,5.37477,.,14940,.,.,yes,quinary,1468.2264811669895,Apical,49314
405,,49316,13264,2029,993,6.44972,.,14941,.,.,.,quinary,922.6060914604889,Basal,49305
405,,49317,13303,2064,1031,6.44972,.,14942,.,.,.,quinary,931.5825245248002,Basal,49316
405,,49318,13335,2071,1059,6.44972,.,14943,.,.,.,quinary,954.5402034487599,Basal,49317
405,,49319,13386,2104,1101,5.37477,.,14944,.,.,.,quinary,981.7377450215511,Basal,49318
405,,49320,13426,2091,1155,7.73967,.,14945,.,.,.,quinary,1029.313363364141,Basal,49319
405,,49321,13454,2091,1189,6.44972,.,14946,.,.,.,quinary,1058.6056867408186,Basal,49320
405,,49322,13482,2077,1211,6.44972,.,14947,.,yes,.,senary,1093.44501462122,Basal,49321
405,,49323,13502,2047,1233,6.44972,.,14948,.,.,.,senary,1129.979645834384,Basal,49322
405,,49324,13515,1998,1265,6.44972,.,14949,.,.,.,senary,1173.5697678450992,Basal,49323
405,,49325,13531,1978,1295,6.19174,.,14950,.,.,.,senary,1204.4891033131019,Basal,49324
405,,49326,13563,1985,1331,7.73967,.,14951,.,.,.,senary,1235.9591417194988,Basal,49325
405,,49327,13589,1991,1355,6.44972,.,14952,.,.,.,senary,1260.6613343796978,Basal,49326
405,,49328,13603,1996,1391,7.73967,.,14953,.,.,yes,senary,1280.2679407061632,Basal,49327
405,,49329,13537,2101,1235,4.47898,.,14954,.,.,.,senary,1133.4244571209852,Basal,49322
405,,49330,13557,2118,1255,4.47898,.,14955,.,.,yes,senary,1147.307282291889,Basal,49329
405,,49331,13013,2010,965,7.73967,.,14956,.,.,.,quaternary,766.0561337134505,Basal,49304
405,,49332,13022,1951,927,7.73967,.,14957,.,.,.,quaternary,821.762739481415,Basal,49331
405,,49333,13039,1899,867,7.73967,.,14958,.,.,.,quaternary,880.973892916243,Basal,49332
405,,49334,13018,1826,839,7.73967,.,14959,.,.,.,quaternary,936.2462282968087,Basal,49333
405,,49335,13000,1746,819,7.73967,.,14960,.,.,.,quaternary,1001.0879082278439,Basal,49334
405,,49336,12980,1682,787,6.44972,.,14961,.,.,.,quaternary,1055.750443997065,Basal,49335
405,,49337,12992,1618,753,6.44972,.,14962,.,.,.,quaternary,1124.9039959036504,Basal,49336
405,,49338,12982,1575,699,7.73967,.,14963,.,.,.,quaternary,1172.5075692719429,Basal,49337
405,,49339,12988,1526,657,9.2876,.,14964,.,yes,.,quinary,1229.6995568023922,Basal,49338
405,,49340,12979,1444,627,6.44972,.,14965,.,.,.,quinary,1309.0110771112672,Apical,49339
405,,49341,12975,1408,609,3.1104,.,14966,.,.,.,quinary,1345.522203458568,Apical,49340
405,,49342,13004,1352,605,4.47898,.,14967,.,.,.,quinary,1406.4867578473677,Apical,49341
405,,49343,12997,1293,599,6.44972,.,14968,.,.,yes,quinary,1459.822934468424,Apical,49342
405,,49344,12993,1514,631,7.73967,.,14969,.,.,yes,quinary,1249.5063025051134,Basal,49339
405,,49345,12853,2210,1033,10.6993,.,14970,.,yes,.,quaternary,511.31399354995165,Basal,49303
405,,49346,12815,2037,1041,6.44972,.,14971,.,.,.,quaternary,645.6461879388742,Basal,49345
405,,49347,12757,1855,1049,6.44972,.,14972,.,.,yes,quaternary,800.561677823764,Basal,49346
405,,49348,12871,2199,1055,6.44972,.,14973,.,.,.,quaternary,532.6640592343358,Basal,49345
405,,49349,12902,2178,1105,7.73967,.,14974,.,.,.,quaternary,575.2121347815952,Basal,49348
405,,49350,12937,2112,1161,7.73967,.,14975,.,.,.,quaternary,659.8045165046993,Basal,49349
405,,49351,12976,2055,1199,6.44972,.,14976,.,.,.,quaternary,736.4740321287642,Basal,49350
405,,49352,13001,2031,1241,7.43008,.,14977,.,.,.,quaternary,781.5235121223161,Basal,49351
405,,49353,13010,2011,1261,6.44972,.,14978,.,yes,.,quinary,808.3105838723133,Basal,49352
405,,49354,13058,1982,1295,5.37477,.,14979,.,.,.,quinary,868.6431948734762,Basal,49353
405,,49355,13099,1999,1327,5.37477,.,14980,.,.,.,quinary,891.7819240150587,Basal,49354
