Skeleton ID,Skeleton Comment,Node ID,X,Y,Z,Radius,Node Comment
,,7494,2074,5702,458,7.73967,.
,,7495,2024,5689,442,5.37477,.
,,7496,1988,5691,425,6.44972,.
,,7497,1953,5663,410,11.1451,.
,,7498,1916,5614,389,16.049,.
,,7499,1888,5581,363,13.3741,.
,,7500,1852,5530,345,6.44972,.
,,7501,1814,5507,323,9.2876,.
,,7502,1775,5475,305,9.2876,.
,,7503,1764,5443,284,9.2876,.
,,7504,1751,5411,263,11.1451,.
,,7505,1753,5358,243,9.2876,.
,,7506,1747,5305,224,6.44972,.
,,7507,1740,5190,200,7.73967,.
,,7508,1779,5033,172,7.73967,.
,,7509,1773,4921,146,9.2876,.
,,7510,1749,4761,122,9.2876,.
,,7511,1751,4703,136,6.19174,.
,,7512,1732,4671,167,6.44972,.
,,7513,2172,5847,548,4.47898,.
,,7514,2110,5845,574,6.44972,.
,,7515,2079,5851,591,7.73967,.
,,7516,2051,5843,614,9.2876,.
,,7517,2026,5845,639,7.73967,.
,,7518,1982,5805,676,7.73967,.
,,7519,1936,5763,685,11.1451,.
,,7520,1922,5744,710,6.44972,.
,,7521,1897,5729,736,9.2876,.
,,7522,1849,5712,764,9.2876,.
,,7523,1817,5672,795,7.73967,.
,,7524,1747,5630,814,13.3741,.
,,7525,1667,5600,831,13.3741,.
,,7526,1643,5585,847,7.73967,.
,,7527,1603,5576,872,9.2876,.
,,7528,1580,5586,890,16.049,.
,,7529,1534,5529,896,4.47898,.
,,7530,1518,5518,908,6.44972,.
,,7531,1540,5603,923,7.73967,.
,,7532,1533,5609,943,6.44972,.
,,7533,1504,5631,955,5.37477,.
,,7534,1472,5678,976,7.73967,.
,,7535,1462,5788,984,4.47898,.
,,7536,1482,5846,999,4.47898,.
,,7537,1450,5713,1000,9.2876,.
,,7538,1408,5754,1019,6.44972,.
,,7539,1353,5764,1039,5.37477,.
,,7540,1334,5775,1054,6.44972,.
,,7541,1294,5768,1068,7.73967,.
,,7542,1392,5758,1051,6.44972,.
,,7543,1389,5765,1070,4.47898,.
,,7544,1389,5769,1088,4.47898,.
,,7545,3967,5927,1159,7.73967,.
,,7546,3958,5912,1182,9.2876,.
,,7547,3941,5880,1285,16.049,.
,,7548,3900,5833,1399,27.7326,.
,,7549,3862,5750,1528,23.1105,.
,,7550,3840,5721,1565,16.049,.
,,7551,3826,5646,1567,6.44972,.
,,7552,3832,5441,1574,4.47898,.
,,7553,3850,5346,1595,3.73248,.
,,7554,3831,5303,1620,3.73248,.
,,7555,3842,5244,1644,5.37477,.
,,7556,3856,5208,1670,6.44972,.
,,7557,3866,5151,1698,7.73967,.
,,7558,3870,5115,1716,4.47898,.
,,7559,3876,5071,1732,7.73967,.
,,7560,3889,5012,1756,7.73967,.
,,7561,3895,4976,1782,3.73248,.
,,7562,3829,5730,1598,11.1451,.
,,7563,3791,5730,1620,7.73967,.
,,7564,3803,5723,1670,9.2876,.
,,7565,3789,5717,1706,16.049,.
,,7566,3768,5712,1751,6.44972,.
,,7567,3757,5719,1779,11.1451,.
,,7568,4261,6068,960,9.2876,.
,,7569,4292,6168,944,9.2876,.
,,7570,4356,6276,922,5.37477,.
,,7571,4407,6362,894,9.2876,.
,,7572,4462,6445,863,11.1451,.
,,7573,4522,6534,834,7.73967,.
,,7574,4573,6588,818,5.37477,.
,,7575,4652,6679,817,6.44972,.
,,7576,4724,6768,846,7.43008,.
,,7577,4775,6855,875,9.2876,.
,,7578,4820,6914,878,6.44972,.
,,7579,4832,6982,878,6.44972,.
,,7580,4848,7073,885,7.73967,.
,,7581,4871,7119,849,7.43008,.
,,7582,4910,7187,810,6.44972,.
,,7583,4945,7265,820,11.1451,.
,,7584,4990,7413,836,11.1451,.
,,7585,5028,7548,835,7.73967,.
,,7586,5043,7608,810,5.37477,.
,,7587,5106,5991,862,19.2588,.
,,7588,5173,6117,902,23.1105,.
,,7589,5220,6144,921,19.2588,.
,,7590,5252,6183,960,13.3741,.
,,7591,5248,6213,981,7.73967,.
,,7592,5272,6246,1021,6.44972,.
,,7593,5307,6277,1061,9.2876,.
,,7594,5359,6304,1088,9.2876,.
,,7595,5497,6430,1111,9.2876,.
,,7596,5556,6452,1131,7.73967,.
,,7597,5619,6466,1151,7.73967,.
,,7598,5679,6497,1173,9.2876,.
,,7599,5743,6561,1154,9.2876,.
,,7600,5821,6661,1130,7.73967,.
,,7601,5872,6725,1154,9.2876,.
,,7602,5932,6784,1127,11.1451,.
,,7603,5946,6827,1100,7.73967,.
,,7604,6006,6905,1067,6.44972,.
,,7605,6129,6982,1049,6.44972,.
,,7606,6256,7004,1049,11.1451,.
,,7607,6375,7041,1056,9.2876,.
,,7608,6400,7039,1075,6.44972,.
,,7609,6444,7026,1104,7.73967,.
,,7610,6564,7005,1122,7.73967,.
,,7611,6716,6992,1131,9.2876,.
,,7612,6888,6971,1125,19.2588,.
,,7613,6957,6981,1087,16.049,.
,,7614,7115,6990,1022,11.1451,.
,,7615,7254,6989,976,16.049,.
,,7616,7410,6996,933,16.049,.
,,7617,7509,7003,915,11.1451,.
,,7618,7660,7014,868,18.4884,.
,,7619,7832,7019,807,11.1451,.
,,7620,7987,7055,767,7.73967,.
,,7621,8083,7083,742,13.3741,.
,,7622,8219,7095,688,13.3741,.
,,7623,8379,7107,635,11.1451,.
,,7624,8493,7125,600,19.2588,.
,,7625,8620,7154,529,25.5584,dendrite very parallel to this one
,,7626,8763,7141,472,16.049,.
,,7627,8899,7120,371,9.2876,.
,,7628,9127,7119,237,23.1105,.
,,7629,9316,7117,162,13.3741,.
,,7630,9534,7106,39,16.049,.
,,7631,5302,6193,915,9.2876,.
,,7632,5367,6215,883,11.1451,.
,,7633,5476,6260,837,16.049,.
,,7634,5563,6397,821,7.73967,.
,,7635,5649,6615,783,13.3741,.
,,7636,5637,6724,769,6.44972,.
,,7637,5639,6760,741,7.73967,.
,,7638,5625,6816,701,4.47898,.
,,7639,5608,6944,655,7.73967,.
,,7640,5573,7056,617,4.29982,.
,,7641,8503,7152,587,7.73967,First Node
,,7642,8405,7152,630,9.2876,.
,,7643,8279,7154,678,11.1451,.
,,7644,8213,7161,691,7.73967,.
,,7645,8149,7202,704,16.049,.
,,7646,7990,7368,825,101.281,.
,,7647,8590,7154,513,11.1451,.
,,7648,8707,7148,452,13.3741,.
,,7649,8847,7100,364,7.73967,.
,,7650,9040,7080,280,9.2876,.
,,7651,9251,7072,204,11.1451,.
,,7652,9303,7090,186,6.44972,.
,,7653,9370,7120,152,7.73967,.
,,7654,9480,7132,83,9.2876,.
,,7655,9280,7036,199,6.44972,.
,,9962,8151,7426,793,7.73967,.
,,9963,8329,7408,768,6.44972,.
,,9964,8526,7464,716,9.2876,.
,,9965,8680,7463,669,6.44972,.
,,9966,8864,7487,595,5.37477,.
,,9967,9010,7544,543,5.37477,.
,,9968,9318,7598,440,7.73967,.
,,9969,9453,7617,395,11.1451,.
,,9970,9521,7607,378,6.44972,.
,,9971,9595,7597,345,7.73967,.
,,9972,9768,7566,274,9.2876,.
,,9973,9844,7552,266,6.44972,.
,,9974,9868,7567,241,4.47898,.
,,9975,9934,7548,209,5.37477,.
,,9976,9977,7547,197,6.44972,.
,,9977,9997,7544,173,9.2876,.
,,9978,10088,7513,154,7.73967,.
,,9979,10136,7501,135,5.37477,.
,,9980,10168,7497,113,7.73967,.
,,9981,10220,7504,68,7.73967,.
,,9982,10251,7511,50,5.37477,.
,,9983,10317,7518,2,5.37477,.
,,9984,9856,7543,283,4.47898,.
,,9985,9874,7537,302,6.44972,.
,,9986,9493,7661,379,4.47898,.
,,9987,9534,7690,364,5.37477,.
,,9988,9570,7727,335,5.37477,.
,,9989,9580,7741,307,6.44972,.
,,9990,9631,7784,276,6.44972,.
,,9991,9664,7803,255,6.44972,.
,,9992,7836,7402,864,5.37477,.
,,9993,7627,7450,928,4.47898,.
,,9994,7469,7479,978,5.37477,.
,,9995,7368,7491,1018,7.73967,.
,,9996,7254,7508,1076,5.37477,.
,,9997,7167,7487,1113,6.44972,.
,,9998,6883,7450,1235,7.43008,.
,,9999,6757,7468,1277,6.44972,.
,,10000,6659,7436,1305,5.37477,.
,,10001,6537,7408,1367,6.44972,.
,,10002,6393,7416,1420,6.44972,.
,,10003,6339,7418,1437,7.73967,.
,,10004,6223,7445,1453,6.44972,.
,,10005,6116,7475,1513,7.73967,.
,,10006,5973,7493,1577,7.73967,.
,,10007,5867,7497,1621,5.37477,.
,,10008,5734,7495,1661,6.44972,.
,,10009,5601,7515,1709,8.9161,.
,,10010,5472,7523,1762,5.37477,.
,,10011,5417,7513,1785,5.37477,.
,,7696,5943,6776,747,107.528,First Node
,,7697,5698,6820,737,23.1105,.
,,7698,5548,6844,766,23.1105,.
,,7699,5464,6892,776,21.2987,.
,,7700,5413,6908,695,5.37477,.
,,7701,5392,6948,623,11.1451,.
,,7702,5395,6966,580,6.44972,.
,,7703,5408,6980,568,5.37477,.
,,7704,5427,7012,542,5.37477,.
,,7705,5462,7047,514,4.20713,.
,,7706,5544,7061,490,9.2876,.
,,7707,5600,7081,461,2.24381,.
,,7708,5643,7073,437,4.47898,.
,,7709,5722,7063,413,9.2876,myleinates
,,7710,5820,7037,390,7.73967,.
,,7711,5905,6997,370,9.2876,.
,,7712,6000,6967,352,5.37477,.
,,7713,6095,6958,320,6.44972,.
,,7714,6271,6929,284,9.2876,.
,,7715,6398,6938,256,13.3741,.
,,7716,6569,6961,166,5.37477,.
,,7717,6618,6974,137,6.44972,demlyeinates
,,7718,6736,6988,94,7.73967,remyleinates
,,7719,6887,6995,52,9.2876,.
,,7720,6940,7010,14,11.1451,.
,,7721,5392,6902,814,7.24995,.
,,7722,5241,6906,852,6.05829,.
,,7723,5178,6895,861,4.75525,.
,,7724,5123,6895,885,6.57366,.
,,7725,5076,6895,888,5.25893,.
,,7726,5028,6895,912,4.95339,.
,,7727,4986,6895,913,5.37477,.
,,7728,4895,6895,958,13.3741,.
,,7729,4846,6895,942,6.44972,.
,,7730,4822,6910,915,2.75188,.
,,7731,4805,6924,864,3.1104,.
,,7732,4760,6911,976,5.25893,.
,,7733,4673,6914,990,3.1104,.
,,7734,4624,6932,1025,6.44972,.
,,7735,4532,6940,1041,6.44972,.
,,7736,4472,6940,1072,7.73967,.
,,7737,4255,6931,1150,6.44972,.
,,7738,4212,6931,1155,6.44972,.
,,7739,4161,6917,1197,6.44972,.
,,7740,4110,6907,1212,4.47898,.
,,7741,3912,6901,1319,6.19174,.
,,7742,3732,6896,1384,7.73967,.
,,7743,3645,6894,1405,2.592,.
,,7744,3582,6877,1392,3.73248,.
,,7745,3515,6881,1390,3.1104,.
,,7746,3468,6890,1391,3.1104,.
,,7747,3364,6872,1374,4.29982,.
,,7748,3277,6847,1354,3.73248,.
,,7749,3258,6847,1343,3.73248,.
,,7750,3211,6831,1352,5.15978,.
,,7751,3129,6831,1328,6.44972,.
,,7752,3046,6795,1346,5.37477,.
,,7753,2991,6775,1340,5.37477,.
,,7754,2934,6807,1301,4.47898,.
,,7755,2900,6825,1280,4.47898,.
,,7756,2854,6870,1236,2.592,.
,,7757,2813,6885,1201,2.16,.
,,7758,11847,8567,843,138.475,First Node
,,7759,11589,8536,843,39.935,.
,,7760,11475,8530,926,31.2594,.
,,7761,11488,8530,993,5.37477,.
,,7762,11473,8491,1060,4.47898,.
,,7763,11479,8504,1157,5.37477,.
,,7764,11511,8528,1205,1.5,.
,,7765,11526,8534,1227,3.1104,.
,,7766,11548,8570,1316,3.1104,.
,,7767,11557,8628,1382,3.1104,.
,,7768,11583,8699,1448,5.37477,.
,,7769,11632,8820,1499,3.73248,.
,,7770,11643,8873,1512,3.73248,.
,,7771,11655,8957,1529,3.1104,.
,,7772,11670,9012,1529,3.1104,.
,,7773,11687,9082,1543,3.1104,.
,,7774,11707,9180,1572,2.592,.
,,7775,11718,9270,1593,4.47898,.
,,7776,11720,9375,1628,6.44972,.
,,7777,11736,9488,1687,4.47898,.
,,7778,11739,9572,1736,3.73248,.
,,7779,11749,9708,1781,3.1104,.
,,7780,11754,9745,1781,3.1104,.
,,7781,11774,9810,1786,4.47898,.
,,7782,11419,8564,931,3.58318,.
,,7783,11402,8641,931,2.98598,.
,,7784,11370,8746,944,2.592,.
,,7785,11362,8873,964,3.1104,.
,,7786,11349,8960,1003,3.04336,.
,,7787,11324,9011,1027,2.16,.
,,7788,11317,9042,1083,2.16,.
,,7789,11319,8490,972,16.049,.
,,7790,11298,8428,972,4.47898,.
,,7791,11276,8335,960,3.1104,.
,,7792,11281,8248,933,3.73248,.
,,7793,11268,8092,887,2.592,.
,,7794,11259,7971,817,2.592,.
,,7795,11229,7852,772,2.592,.
,,7796,11183,7674,709,3.73248,.
,,7797,11156,7526,619,3.73248,.
,,7798,11154,7432,616,3.73248,.
,,7799,11157,7389,616,3.73248,.
,,7800,11198,7230,570,4.47898,.
,,7801,11221,7054,545,4.47898,.
,,7802,11262,6930,518,3.73248,.
,,7803,11288,6868,468,3.1104,.
,,7804,11246,8490,972,19.2588,.
,,7805,11158,8519,993,7.73967,.
,,7806,11133,8554,972,2.592,.
,,7807,11112,8584,951,2.592,.
,,7808,11090,8602,919,3.1104,.
,,7809,11046,8646,882,3.73248,.
,,7810,11013,8714,827,4.47898,.
,,7811,10992,8742,782,4.47898,.
,,7812,10996,8861,752,3.73248,.
,,7813,11019,8996,733,3.73248,.
,,7814,11027,9089,690,7.43008,.
,,7815,11041,9131,635,3.1104,.
,,7816,11061,9161,598,3.73248,.
,,7817,11077,9178,551,3.1104,.
,,7818,11087,9222,500,3.1104,.
,,7819,11084,9272,417,3.1104,.
,,7820,11077,9304,353,3.1104,.
,,7821,11064,9376,272,3.73248,.
,,7822,11119,8481,1031,16.049,.
,,7823,11002,8481,1141,13.3741,.
,,7824,11035,8512,1126,2.592,.
,,7825,11067,8638,1126,3.73248,.
,,7826,11095,8762,1120,4.47898,.
,,7827,11124,8882,1129,3.73248,.
,,7828,11135,8999,1129,2.592,.
,,7829,11157,9071,1154,2.592,.
,,7830,11176,9155,1172,3.73248,.
,,7831,11203,9228,1170,3.1104,.
,,7832,11214,9263,1165,2.592,.
,,7833,11222,9304,1165,3.1104,.
,,7834,11267,9400,1165,3.1104,.
,,7835,11279,9473,1165,3.73248,.
,,7836,11296,9574,1146,2.592,.
,,7837,11310,9652,1118,2.16,.
,,7838,11340,9738,1109,3.1104,.
,,7839,11361,9793,1108,2.592,.
,,7840,11371,9901,1096,3.73248,.
,,7841,11393,10046,1047,3.73248,.
,,7842,11379,10213,1018,3.73248,.
,,7843,11391,10336,984,3.73248,.
,,7844,10896,8444,1213,11.1451,.
,,7845,10875,8458,1259,16.049,.
,,7846,10898,8488,1259,3.73248,.
,,7847,10926,8541,1307,3.1104,.
,,7848,10968,8643,1351,3.1104,.
,,7849,10999,8746,1405,3.1104,.
,,7850,11016,8854,1438,3.73248,.
,,7851,11038,9006,1454,2.16,.
,,7852,11065,9108,1511,2.592,.
,,7853,10754,8388,1309,13.3741,.
,,7854,10699,8354,1270,2.16,.
,,7855,10664,8333,1229,3.73248,.
,,7856,10645,8310,1205,3.1104,.
,,7857,10599,8266,1169,2.592,.
,,7858,10554,8242,1139,3.73248,.
,,7859,10497,8175,1135,2.592,.
,,7860,10482,8162,1130,3.73248,.
,,7861,10462,8075,1130,2.592,.
,,7862,10442,7977,1153,3.73248,.
,,7863,10420,7832,1190,3.73248,.
,,7864,10699,8375,1334,7.73967,.
,,7865,10685,8332,1334,3.73248,.
,,7866,10672,8256,1313,3.73248,.
,,7867,10684,8154,1315,3.73248,.
,,7868,10689,8061,1315,3.73248,.
,,7869,10682,7955,1310,4.47898,.
,,7870,10694,7788,1326,4.47898,.
,,7871,10668,7724,1312,3.1104,.
,,7872,10649,7628,1312,3.73248,.
,,7873,10646,7523,1305,2.592,.
,,7874,10643,7423,1305,3.73248,.
,,7875,10616,7263,1275,3.73248,.
,,7876,10608,7181,1261,3.1104,.
,,7877,10598,8402,1428,13.3741,.
,,7878,10457,8395,1574,13.3741,.
,,7879,10438,8399,1638,13.3741,.
,,7880,10451,8335,1669,2.592,.
,,7881,10470,8233,1762,2.592,.
,,7882,10286,8425,1697,16.049,.
,,7883,10104,8408,1772,10.6993,.
,,7884,10059,8403,1786,7.73967,.
,,7885,12024,8555,913,13.3741,.
,,7886,12112,8560,969,7.73967,.
,,7887,12198,8560,991,6.44972,.
,,7888,12296,8543,1088,5.37477,.
,,7889,12267,8509,1088,4.47898,.
,,7890,12278,8439,1149,2.592,.
,,7891,12292,8390,1194,3.1104,.
,,7892,12318,8324,1264,4.47898,.
,,7893,12295,8535,1143,4.75525,.
,,7894,12298,8591,1239,2.48832,.
,,7895,12365,8565,1100,7.73967,.
,,7896,12454,8625,1111,7.73967,.
,,7897,12489,8629,1129,9.2876,.
,,7898,12533,8564,1158,4.47898,.
,,7899,12545,8527,1158,3.73248,.
,,7900,12603,8424,1225,4.47898,.
,,7901,12621,8350,1291,5.37477,.
,,7902,12557,8744,1135,4.47898,.
,,7903,12605,8864,1103,4.47898,.
,,7904,12622,9027,1118,5.94407,.
,,7905,12664,9169,1165,3.73248,.
,,7906,12702,9275,1218,3.73248,.
,,7907,12755,9417,1269,11.1451,.
,,7908,12785,9525,1304,3.73248,.
,,7909,11871,8779,899,3.1104,.
,,7910,11905,8937,936,3.1104,.
,,7911,11917,9013,998,3.72221,.
,,7912,11914,9043,1041,4.47898,.
,,7913,11913,9197,1124,2.592,.
,,7914,11901,9373,1244,3.73248,.
,,7915,11864,9558,1341,3.73248,.
,,7916,11812,9778,1437,3.73248,.
,,7917,11781,9891,1504,3.1104,.
,,7918,11774,10007,1555,4.47898,.
,,7919,11803,10190,1664,4.47898,.
,,7920,11833,10345,1786,4.47898,.
,,7921,11916,8803,848,7.73967,.
,,7922,11952,8933,848,5.37477,.
,,7923,12006,9054,876,5.47805,.
,,7924,12085,9183,886,5.37477,.
,,7925,12108,9195,886,3.65203,.
,,7926,12152,9275,885,2.592,.
,,7927,12211,9347,885,3.58318,.
,,7928,12250,9372,878,3.73248,.
,,7929,12312,9388,849,3.73248,.
,,7930,12372,9442,840,3.1104,.
,,7931,11909,8352,866,20.4467,.
,,7932,11956,8127,866,7.73967,.
,,7933,12020,8049,866,6.44972,.
,,7934,12089,7974,931,3.1104,.
,,7935,12106,7902,1032,4.29982,.
,,7936,12129,7813,1113,2.592,.
,,7937,12155,7770,1148,4.12782,.
,,7938,12183,7698,1235,5.37477,.
,,7939,12203,7680,1235,1.5,.
,,7940,12261,7565,1358,3.1104,.
,,7941,12292,7501,1410,2.592,.
,,7942,12377,7340,1541,3.73248,.
,,7943,12445,7257,1578,3.73248,.
,,7944,12507,7127,1653,3.1104,.
,,7945,12566,7018,1755,2.16,.
,,7946,12136,7584,1307,2.16,.
,,7947,12074,7460,1399,3.1104,.
,,7948,12077,7360,1455,2.592,.
,,7949,12045,7258,1547,2.592,.
,,7950,11923,7965,809,6.44972,.
,,7951,11902,7905,803,3.1104,.
,,7952,11883,7632,816,5.37477,.
,,7953,11858,7517,748,3.73248,.
,,7954,11840,7477,709,5.37477,.
,,7955,12010,8639,788,9.2876,.
,,7956,12118,8639,728,6.19174,.
,,7957,12206,8629,679,4.29982,.
,,7958,12251,8629,635,4.47898,.
,,7959,12354,8629,588,3.1104,.
,,7960,12407,8606,554,7.73967,MA
,,7961,12505,8615,499,4.47898,.
,,7962,12598,8657,421,4.95339,.
,,7963,12758,8705,344,6.44972,.
,,7964,12942,8787,241,4.47898,.
,,7965,13099,8879,140,3.1104,.
,,7966,13189,8894,83,5.37477,.
,,7967,13316,8908,5,7.73967,.
,,7968,11842,8816,761,19.2588,.
,,7969,11818,8893,760,3.73248,.
,,7970,11805,8950,760,5.37477,.
,,7971,11792,9071,690,5.37477,.
,,7972,11784,9139,655,5.37477,.
,,7973,11768,9184,606,4.47898,.
,,7974,11763,9372,547,5.37477,.
,,7975,11735,9452,520,4.47898,.
,,7976,11730,9570,489,5.37477,.
,,7977,11712,9698,429,5.37477,.
,,7978,11703,9819,410,3.73248,.
,,7979,11697,9856,394,4.47898,.
,,7980,11711,9918,395,3.73248,.
,,7981,11709,9990,393,4.12782,.
,,7982,11705,10079,406,4.47898,.
,,7983,11689,10204,412,3.1104,.
,,7984,11624,10331,391,3.73248,.
,,7985,11554,10432,345,3.73248,.
,,7986,11856,8828,715,6.44972,.
,,7987,11874,8926,629,6.44972,.
,,7988,11877,9028,515,5.37477,.
,,7989,11945,9111,425,4.47898,.
,,7990,12017,9180,340,5.37477,.
,,7991,12059,9281,340,5.37477,.
,,7992,12115,9376,388,4.47898,.
,,7993,12153,9486,435,3.1104,.
,,7994,12212,9596,488,3.1104,.
,,7995,12260,9689,577,4.47898,.
,,7996,12268,9767,586,3.1104,.
,,7997,12314,9940,646,4.47898,.
,,7998,12369,9955,658,2.16,.
,,7999,12450,9997,685,4.47898,.
,,8000,12515,10027,694,3.96271,.
,,8001,12338,10088,652,3.1104,.
,,8002,12348,10168,634,2.592,.
,,8003,12368,10279,620,4.47898,.
,,8004,11810,8226,561,9.2876,.
,,8005,11780,8136,494,6.44972,.
,,8006,11765,8117,464,5.37477,.
,,8007,11721,8091,369,3.73248,.
,,8008,11677,8031,265,4.47898,.
,,8009,11643,8035,207,6.44972,.
,,8010,11636,8010,109,5.37477,.
,,8011,11679,8010,30,6.44972,.
,,8012,11765,8041,465,3.73248,.
,,8013,11743,7951,441,3.73248,.
,,8014,11743,7885,410,3.73248,.
,,8015,11734,7766,400,4.47898,.
,,8016,11734,7682,383,3.1104,.
,,8017,11749,7611,378,4.47898,.
,,8018,11761,7570,376,3.73248,.
,,8019,11719,7464,376,4.47898,.
,,8020,12845,8733,920,93.34,First Node
,,8021,13022,8699,977,6.44972,.
,,8022,13173,8602,977,6.44972,.
,,8023,13320,8605,1004,7.57286,.
,,8024,13391,8630,1009,4.20714,.
,,8025,13490,8766,1004,5.37477,.
,,8026,13639,8922,984,4.95339,.
,,8027,13713,8992,988,4.47898,.
,,8028,13738,9025,1009,3.1104,.
,,8029,13779,9096,1053,4.47898,.
,,8030,13816,9139,1087,3.73248,.
,,8031,13858,9175,1132,4.47898,.
,,8032,13924,9247,1160,3.1104,.
,,8033,14028,9348,1174,3.73248,.
,,8034,14091,9432,1214,3.1104,.
,,8035,14171,9516,1238,4.47898,.
,,8036,14282,9666,1247,3.73248,.
,,8037,14392,9789,1235,3.73248,.
,,8038,14483,9848,1219,5.15978,.
,,8039,14532,9917,1219,3.73248,.
,,8040,14569,9970,1230,3.1104,.
,,8041,14605,10041,1230,3.73248,.
,,8042,14632,10159,1263,5.37477,.
,,8043,14634,10277,1262,3.73248,.
,,8044,13743,9024,975,3.1104,.
,,8045,13787,9054,929,2.98598,.
,,8046,13824,9066,891,4.47898,.
,,8047,13824,9088,917,1.5,.
,,8048,13829,9054,862,3.73248,.
,,8049,13829,9066,790,3.73248,.
,,8050,13847,9078,757,3.1104,.
,,8051,13869,9089,736,2.98598,.
,,8052,13869,9117,726,3.73248,.
,,8053,13909,9122,707,3.73248,.
,,8054,13954,9145,689,4.47898,.
,,8055,13994,9159,655,4.47898,.
,,8056,14038,9153,641,3.73248,.
,,8057,14120,9164,622,7.73967,.
,,8058,14154,9167,599,5.37477,.
,,8059,14178,9163,544,5.37477,.
,,8060,14202,9124,488,4.20714,.
,,8061,14222,9095,471,3.73248,.
,,8062,14294,9080,441,3.73248,.
,,8063,14362,9096,430,3.73248,.
,,8064,14409,9105,452,3.73248,.
,,8065,14478,9105,537,4.47898,.
,,8066,14564,9118,645,3.1104,.
,,8067,12832,8733,727,16.049,.
,,8068,12842,8692,614,10.6993,.
,,8069,12881,8674,601,4.47898,.
,,8070,12945,8655,584,6.31072,.
,,8071,12984,8611,564,3.1104,.
,,8072,13015,8575,537,2.592,.
,,8073,13051,8549,531,3.73248,.
,,8074,13087,8544,541,3.1104,.
,,8075,13156,8544,502,2.592,.
,,8076,13191,8527,481,3.1104,.
,,8077,13282,8506,473,4.47898,.
,,8078,13334,8504,469,4.47898,.
,,8079,13380,8504,453,3.1104,.
,,8080,13471,8459,427,3.73248,.
,,8081,13512,8446,411,3.1104,.
,,8082,13539,8447,374,5.35999,.
,,8083,13583,8457,337,3.73248,.
,,8084,13612,8458,307,2.48832,.
,,8085,13642,8459,301,3.1104,.
,,8086,13691,8459,331,4.47898,.
,,8087,13742,8454,307,3.1104,.
,,8088,13797,8454,307,3.1104,.
,,8089,13914,8440,305,5.37477,.
,,8090,13958,8441,304,3.1104,.
,,8091,14000,8456,304,4.47898,.
,,8092,14026,8437,302,4.29982,.
,,8093,14082,8410,264,3.1104,.
,,8094,12830,8635,522,7.40965,.
,,8095,12809,8609,446,5.37477,.
,,8096,12812,8604,396,3.73248,.
,,8097,12809,8666,318,6.44972,.
,,8098,12815,8733,283,3.58318,.
,,8099,12816,8798,257,6.44972,.
,,8100,12788,8592,464,6.44972,.
,,8101,12758,8557,433,7.26995,.
,,8102,12718,8509,387,5.37477,.
,,8103,12649,8456,337,4.47898,.
,,8104,12602,8424,299,5.37477,.
,,8105,12570,8403,292,3.73248,.
,,8106,12540,8338,292,3.1104,.
,,8107,12615,8673,1061,27.7326,.
,,8108,12351,8702,1141,23.1105,.
,,8109,12157,8633,1176,16.049,.
,,8110,12139,8538,1140,2.592,.
,,8111,12115,8455,1097,3.73248,.
,,8112,12123,8333,1029,5.37477,.
,,8113,12151,8256,1045,3.73248,.
,,8114,12152,8157,1064,3.17017,.
,,8115,12163,8092,1084,3.1104,.
